Output (S),Ia,Ib,Ic,Va,Vb,Vc,,
1,-370.1211244,-526.1979227,898.4878209,-0.042325794,0.019087678,0.023238117,,
1,-358.3054926,-536.8001316,897.2741896,-0.042177188,0.018463678,0.02371351,,
1,-345.3898411,-548.0178055,895.5760036,-0.040726432,0.017502373,0.023224059,,
1,-331.9719401,-559.4034347,893.5435233,-0.038801736,0.016437375,0.022364361,,
1,-318.7802749,-570.4238241,891.3720392,-0.037382976,0.015529381,0.021853595,,
1,-306.3308488,-580.7100884,889.208669,-0.037116892,0.014938398,0.022178494,,
1,-294.6823349,-590.231511,887.0813695,-0.038035324,0.014655688,0.023379636,,
1,-283.4643472,-599.2683777,884.9000401,-0.039590658,0.014522003,0.025068655,,
1,-272.0786464,-608.2602263,882.5059797,-0.040971132,0.014317757,0.026653374,,
1,-260.0230072,-617.5683914,879.7582973,-0.041511121,0.013873157,0.027637964,,
1,-247.1120413,-627.3178,876.5965317,-0.0410025,0.013146674,0.027855826,,
1,-233.5550239,-637.3453769,873.066883,-0.039751807,0.012233115,0.027518692,,
1,-219.8097404,-647.311497,869.2875114,-0.03839335,0.011307644,0.027085705,,
1,-206.3557718,-656.867517,865.3893547,-0.037551068,0.010533407,0.027017661,,
1,-193.4509026,-665.8321733,861.4489336,-0.037544582,0.00998556,0.027559022,,
1,-181.0399692,-674.2542037,857.4598225,-0.038255553,0.009621151,0.028634403,,
1,-168.7979456,-682.3766005,853.3399875,-0.039228217,0.009311596,0.029916621,,
1,-156.3226122,-690.4933706,848.9812161,-0.039910966,0.008910205,0.031000761,,
1,-143.3252887,-698.8105332,844.3008472,-0.039936906,0.008326238,0.031610669,,
1,-129.7726076,-707.3453107,839.2827356,-0.039277492,0.00756197,0.031715522,,
1,-115.8720742,-715.9403241,833.9770075,-0.03823494,0.006705746,0.031529194,,
1,-101.963534,-724.3455864,828.4735216,-0.037260845,0.005880142,0.031380703,,
1,-88.33626705,-732.3526612,822.8531214,-0.036734175,0.00518228,0.031551895,,
1,-75.10533606,-739.8832963,817.1526176,-0.03677687,0.004637148,0.032139722,,
1,-62.16360892,-747.0215415,811.3489276,-0.037225599,0.004194072,0.033031527,,
1,-49.26292874,-753.9518045,805.3783025,-0.037726053,0.003755331,0.033970722,,
1,-36.13866905,-760.8667453,799.1687758,-0.037928638,0.00322964,0.034698999,,
1,-22.64859904,-767.8666558,792.6784084,-0.037647335,0.002573219,0.035074116,,
1,-8.824528781,-774.923931,785.9114054,-0.036944471,0.001809335,0.035135136,,
1,5.148248891,-781.9004887,778.9149776,-0.03607029,0.001008996,0.035061294,,
1,19.0390825,-788.6281841,771.7516315,-0.035335965,0.000255306,0.035080658,,
1,32.67772239,-794.9859233,764.470523,-0.034949163,-0.000400015,0.035349178,,
1,46.03649667,-800.9581744,757.083792,-0.034932612,-0.000956193,0.035888805,,
1,59.22282055,-806.6274539,749.5665399,-0.035119273,-0.001461925,0.036581198,,
1,72.42094338,-812.1302328,741.8709882,-0.035258738,-0.001985036,0.037243774,,
1,85.78851384,-817.5810389,733.9540161,-0.035135054,-0.002580742,0.037715796,,
1,99.38753558,-823.0229414,725.7966891,-0.03467765,-0.003263435,0.037941085,,
1,113.1548805,-828.4076432,717.4138384,-0.033973014,-0.004005796,0.03797881,,
1,126.9475134,-833.630013,708.8433676,-0.033219697,-0.004752764,0.037972461,,
1,140.6107202,-838.5785771,700.1285171,-0.03261326,-0.00545297,0.03806623,,
1,154.0573755,-843.1929888,691.296066,-0.032262483,-0.0060804,0.038342883,,
1,167.2970476,-847.4840717,682.3472692,-0.032134452,-0.006647327,0.038781778,,
1,180.4266328,-851.5256269,673.2590316,-0.032092555,-0.007192393,0.039284948,,
1,193.5695619,-855.4092039,663.9994719,-0.031961116,-0.007762342,0.039723458,,
1,206.817314,-859.2014352,654.5437435,-0.031623319,-0.008386092,0.040009411,,
1,220.1817275,-862.910034,644.8877212,-0.031062484,-0.009064908,0.040127392,,
1,233.5989846,-866.4878471,635.0480697,-0.030371564,-0.009771424,0.040142988,,
1,246.9606902,-869.856432,625.0547415,-0.029689197,-0.010467808,0.040157005,,
1,260.1724592,-872.949062,614.9353951,-0.029139039,-0.011122151,0.04026119,,
1,273.1923473,-875.7382981,604.7045357,-0.028761745,-0.011725856,0.040487601,,
1,286.0489362,-878.2482906,594.3577318,-0.028512348,-0.012293093,0.040805441,,
1,298.816042,-880.5354587,583.8775867,-0.028279509,-0.012854558,0.041134067,,
1,311.5754757,-882.6609077,573.2433946,-0.027954519,-0.013438625,0.041393144,,
1,324.3717288,-884.6575559,562.4435823,-0.027473815,-0.014060378,0.041534193,,
1,337.1956727,-886.5189013,551.4807765,-0.026855354,-0.014712855,0.041568209,,
1,349.9885091,-888.2026658,540.3714972,-0.026173578,-0.015374731,0.041548309,,
1,362.6760312,-889.656291,529.137393,-0.025528271,-0.016019215,0.041547486,,
1,375.200867,-890.840471,517.7965299,-0.024985083,-0.016629824,0.041614907,,
1,387.550198,-891.748941,506.3554616,-0.024556201,-0.017204882,0.041761083,,
1,399.7535681,-892.4062369,494.8091802,-0.024189899,-0.017759445,0.041949344,,
1,411.8664286,-892.8551787,483.1450543,-0.023810083,-0.018314114,0.042124197,,
1,423.9368942,-893.1324585,471.3516613,-0.023346005,-0.018886987,0.042232992,,
1,435.9844338,-893.2533456,459.4248015,-0.02277489,-0.019482696,0.042257587,,
1,447.9887967,-893.2041033,447.3709892,-0.022119993,-0.020093621,0.042213614,,
1,459.9042212,-892.952844,435.2040982,-0.021444344,-0.02070218,0.042146524,,
1,471.6796764,-892.464535,422.9401269,-0.020808392,-0.02129239,0.042100782,,
1,483.2848132,-891.7198353,410.5900832,-0.020249817,-0.021855054,0.042104871,,
1,494.7190319,-890.7213441,398.1571663,-0.019758891,-0.022393801,0.042152692,,
1,506.0100561,-889.4921333,385.6367242,-0.019295703,-0.022919937,0.04221564,,
1,517.1945764,-888.0613385,373.0212021,-0.018803679,-0.02344849,0.042252169,,
1,528.3005411,-886.4512265,360.3049183,-0.018246539,-0.023988405,0.042234943,,
1,539.3310198,-884.6656595,347.4886656,-0.017615959,-0.024540847,0.042156806,,
1,550.2654603,-882.6913702,334.5797288,-0.016941312,-0.025097102,0.042038415,,
1,561.0683207,-880.5045479,321.5898391,-0.016264442,-0.025645657,0.041910099,,
1,571.707974,-878.0847248,308.5301558,-0.015626391,-0.026175822,0.041802213,,
1,582.1684733,-875.4232218,295.4079465,-0.015040039,-0.026684802,0.041724842,,
1,592.456329,-872.5278166,282.2244787,-0.014494038,-0.027176268,0.041670306,,
1,602.5924861,-869.4166143,268.9769124,-0.01395286,-0.027659981,0.041612842,,
1,612.6013803,-866.1099241,255.6611212,-0.013383491,-0.028144531,0.041528022,,
1,622.4960472,-862.6194443,242.2757676,-0.012763821,-0.028635195,0.041399016,,
1,632.2731226,-858.9448159,228.823857,-0.012099696,-0.029129688,0.041229384,,
1,641.9131621,-855.0740954,215.3128901,-0.01141263,-0.029621751,0.041034381,,
1,651.3916126,-850.9919209,201.7520583,-0.010735264,-0.030102561,0.040837825,,
1,660.6884965,-846.6865879,188.1496346,-0.010087816,-0.030566994,0.04065481,,
1,669.7978263,-842.156787,174.5102972,-0.009476362,-0.031013883,0.040490244,,
1,678.7268516,-837.4108535,160.8351317,-0.008884422,-0.03144799,0.040332412,,
1,687.4915875,-832.4633403,147.1226758,-0.008289572,-0.031875376,0.040164948,,
1,696.10604,-827.3271006,133.3717769,-0.007668243,-0.032302067,0.039970309,,
1,704.575745,-822.0086474,119.5834121,-0.007013719,-0.032729375,0.039743095,,
1,712.8936241,-816.5052823,105.7619612,-0.006331631,-0.033155321,0.039486952,,
1,721.0445421,-810.8085753,91.91412953,-0.00564256,-0.033574133,0.039216693,,
1,729.0111891,-804.9087351,78.04743579,-0.004964743,-0.03398095,0.038945693,,
1,736.7826438,-798.8008311,64.16787047,-0.004311683,-0.034372405,0.038684088,,
1,744.3571064,-792.4866742,50.27904446,-0.003680119,-0.034749672,0.038429791,,
1,751.7420122,-785.9747654,36.38202315,-0.003059028,-0.035115884,0.038174912,,
1,758.9477948,-779.2756506,22.47691926,-0.002429845,-0.035475965,0.037905811,,
1,765.982618,-772.3980697,8.56430868,-0.001781857,-0.035832535,0.037614392,,
1,772.8468729,-765.3450115,-5.353210923,-0.001111122,-0.036186299,0.037297421,,
1,779.5336499,-758.1141694,-19.27103648,-0.000427427,-0.036534351,0.036961778,,
1,786.0310189,-750.699697,-33.18308436,0.000256977,-0.03687329,0.036616312,,
1,792.3281883,-743.0967338,-47.08342341,0.000928027,-0.037199426,0.036271399,,
1,798.4190318,-735.3039377,-60.96726947,0.001581974,-0.037511947,0.035929973,,
1,804.3046245,-727.3252495,-74.83175677,0.002221026,-0.037811638,0.035590612,,
1,809.9906375,-719.1679036,-88.675322,0.002856817,-0.038101693,0.035244876,,
1,815.4842024,-710.8400941,-102.4969028,0.003498884,-0.03838459,0.034885706,,
1,820.7889747,-702.3473846,-116.2945909,0.004155133,-0.038662246,0.034507113,,
1,825.9036599,-693.6916942,-130.0651728,0.004823219,-0.038933805,0.034110586,,
1,830.8217701,-684.8711943,-143.8039892,0.00549726,-0.039197532,0.033700272,,
1,835.5351845,-675.8829587,-157.5058455,0.00616618,-0.039450431,0.033284251,,
1,840.0369976,-666.7250462,-171.1657773,0.006824031,-0.039690998,0.032866967,,
1,844.3247438,-657.3988138,-184.7799623,0.007467788,-0.039918574,0.032450786,,
1,848.4000935,-647.9086314,-198.3457006,0.008102949,-0.04013475,0.032031801,,
1,852.2677148,-638.2609984,-211.861161,0.008735687,-0.040341211,0.031605525,,
1,855.931744,-628.4619483,-225.3244465,0.009374061,-0.040540042,0.03116598,,
1,859.3938756,-618.5156759,-238.7330567,0.010019657,-0.040731528,0.030711871,,
1,862.6518106,-608.4234513,-252.0834224,0.010671466,-0.040915264,0.030243798,,
1,865.700757,-598.184764,-265.3712623,0.011322415,-0.041089286,0.029766871,,
1,868.5350863,-587.798556,-278.5920056,0.011967238,-0.041252204,0.029284966,,
1,871.1511871,-577.2652978,-291.7415707,0.012600822,-0.041402744,0.028801922,,
1,873.5482495,-566.587525,-304.816612,0.013224463,-0.041541367,0.028316904,,
1,875.7285125,-555.7699762,-317.8146298,0.013840802,-0.041668864,0.027828062,,
1,877.6952232,-544.818073,-330.7334498,0.014456114,-0.041786926,0.027330813,,
1,879.4511103,-533.7368016,-343.5708142,0.015073216,-0.04189626,0.026823044,,
1,880.996489,-522.5293512,-356.3238493,0.015693951,-0.041997275,0.026303325,,
1,882.329464,-511.1972953,-368.9890861,0.016314756,-0.042088956,0.025774201,,
1,883.44648,-499.7410233,-381.5625801,0.01693225,-0.042170387,0.025238138,,
1,884.3443517,-488.1612313,-394.0404497,0.017541349,-0.04224026,0.024698912,,
1,885.0212894,-476.4596588,-406.4191658,0.018141143,-0.042298424,0.024157281,,
1,885.4778489,-464.6397543,-418.6958357,0.018731609,-0.04234497,0.023613361,,
1,885.7160617,-452.7060124,-430.8679962,0.019316709,-0.042381022,0.023064313,,
1,885.7385707,-440.6633275,-442.933396,0.019898893,-0.042407253,0.02250836,,
1,885.5469758,-428.5157886,-454.8895459,0.020481101,-0.04242443,0.021943329,,
1,885.1414252,-416.2663995,-466.7335901,0.021062168,-0.04243221,0.021370042,,
1,884.5204081,-403.9169507,-478.4622276,0.021640675,-0.042430204,0.020789529,,
1,883.68193,-391.4688928,-490.0720132,0.02221263,-0.042417377,0.020204747,,
1,882.6243232,-378.9239299,-501.559575,0.022776438,-0.042393374,0.019616937,,
1,881.3473633,-366.284822,-512.9219287,0.02333055,-0.042357876,0.019027325,,
1,879.8521325,-353.5552648,-524.1564609,0.023876932,-0.042311494,0.018434563,,
1,878.1407646,-340.7396863,-535.2608772,0.024417008,-0.042254675,0.017837667,,
1,876.2152745,-327.8423853,-546.2328938,0.024953646,-0.042188215,0.017234568,,
1,874.0770129,-314.8671391,-557.070084,0.025486951,-0.042112154,0.016625202,,
1,871.7260847,-301.8167931,-567.7697074,0.026016971,-0.042026515,0.016009544,,
1,869.1618569,-288.6936461,-578.3288322,0.026541079,-0.041930631,0.015389551,,
1,866.3834028,-275.4997825,-588.7444473,0.027057889,-0.041824191,0.014766301,,
1,863.3904635,-262.2377715,-599.0137245,0.027565317,-0.041706726,0.014141409,,
1,860.1836556,-248.910808,-609.1340857,0.028063969,-0.041578494,0.013514525,,
1,856.7646296,-235.5228136,-619.1032597,0.028554219,-0.041439686,0.012885467,,
1,853.1353896,-222.0779303,-628.9191085,0.029038286,-0.041290963,0.012252677,,
1,849.2978679,-208.5802077,-638.5795148,0.029516693,-0.041132516,0.011615822,,
1,845.2532651,-195.0331274,-648.0821978,0.029990316,-0.040964618,0.010974302,,
1,841.0021431,-181.4396805,-657.4247282,0.030457702,-0.040786929,0.010329227,,
1,836.5445336,-167.8024561,-666.6045484,0.030918042,-0.040599296,0.009681255,,
1,831.8806159,-154.1241393,-675.619153,0.031369359,-0.040401276,0.009031918,,
1,827.0110021,-140.4077145,-684.4661694,0.031811552,-0.040192941,0.008381389,,
1,821.9370928,-126.656717,-693.143463,0.032244226,-0.039974289,0.007730063,,
1,816.6607781,-112.8750051,-701.6490655,0.032668817,-0.039745798,0.007076981,,
1,811.1842138,-99.06659135,-709.9811203,0.033085768,-0.039507668,0.0064219,,
1,805.5092597,-85.23523258,-718.1377302,0.033496238,-0.039260278,0.00576404,,
1,799.6373774,-71.38436083,-726.116925,0.03389958,-0.039003524,0.005103944,,
1,793.5695156,-57.51700597,-733.9166233,0.034295574,-0.038737421,0.004441847,,
1,787.3065039,-43.6360885,-741.5347344,0.034682668,-0.038461643,0.003778976,,
1,780.8492731,-29.74458037,-748.9692169,0.035060534,-0.038176205,0.003115671,,
1,774.199245,-15.84578554,-756.2181888,0.03542837,-0.037881003,0.002452633,,
1,767.3582686,-1.943286814,-763.2799163,0.035786951,-0.037576355,0.001789403,,
1,760.3285797,11.95908962,-770.1528091,0.03613644,-0.037262408,0.001125968,,
1,753.1124066,25.85756486,-776.8353163,0.036477925,-0.036939548,0.000461623,,
1,745.7118225,39.74851331,-783.3258858,0.036811198,-0.03660781,-0.000203389,,
1,738.1285269,53.62861868,-789.6229007,0.037136473,-0.036267339,-0.000869134,,
1,730.3640223,67.49474039,-795.7247229,0.037452687,-0.035917951,-0.001534736,,
1,722.4197231,81.34383185,-801.6297203,0.037759572,-0.03555968,-0.002199892,,
1,714.2972833,95.17270216,-807.3363559,0.038056218,-0.0351924,-0.002863818,,
1,705.9986436,108.9779854,-812.8432044,0.038342959,-0.03481632,-0.003526639,,
1,697.5261109,122.7560871,-818.1489785,0.038619673,-0.034431529,-0.004188144,,
1,688.8821281,136.5033562,-823.2524698,0.038887212,-0.034038367,-0.004848845,,
1,680.0691612,150.2161682,-828.1525198,0.039145535,-0.033636933,-0.005508602,,
1,671.0894671,163.8910932,-832.8479556,0.039395089,-0.033227452,-0.006167637,,
1,661.9451365,177.5248616,-837.3375984,0.039635229,-0.032809862,-0.006825367,,
1,652.6381027,191.1143556,-841.6202634,0.039865857,-0.03238425,-0.007481606,,
1,643.1703705,204.6564404,-845.694821,0.040086155,-0.031950522,-0.008135633,,
1,633.54409,218.1479126,-849.5602175,0.040296227,-0.031508832,-0.008787395,,
1,623.7616894,231.5854055,-853.2155147,0.040495754,-0.031059225,-0.009436529,,
1,613.8257692,244.9654701,-856.6598639,0.040685322,-0.030601985,-0.010083338,,
1,603.7390497,258.2846147,-859.8924938,0.040864903,-0.030137229,-0.010727674,,
1,593.5041784,271.5394462,-862.9126589,0.041035008,-0.029665215,-0.011369793,,
1,583.1237087,284.7266844,-865.7196322,0.041195286,-0.029185971,-0.012009314,,
1,572.6000444,297.8431999,-868.3126881,0.041345813,-0.028699641,-0.012646172,,
1,561.9355744,310.8859148,-870.6911377,0.041485955,-0.028206184,-0.013279772,,
1,551.132727,323.8517631,-872.8543434,0.041615738,-0.027705739,-0.013909999,,
1,540.1941075,336.7375914,-874.8017569,0.041734761,-0.027198337,-0.014536424,,
1,529.1224678,349.5401834,-876.5329139,0.041843392,-0.026684213,-0.015159179,,
1,517.9207092,362.2562599,-878.0474363,0.041941548,-0.026163481,-0.015778067,,
1,506.5917463,374.8825788,-879.344997,0.042029705,-0.025636401,-0.016393305,,
1,495.1384715,387.4159615,-880.4253096,0.042107683,-0.025103056,-0.017004627,,
1,483.5636711,399.8533524,-881.2881046,0.042175686,-0.024563634,-0.017612052,,
1,471.8700888,412.1917714,-881.933146,0.042233272,-0.024018151,-0.018215121,,
1,460.0604473,424.4282976,-882.3602352,0.042280484,-0.023466757,-0.018813727,,
1,448.1375609,436.5599874,-882.5692431,0.042316929,-0.022909488,-0.01940744,,
1,436.1043419,448.5838706,-882.5601119,0.042342831,-0.022346548,-0.019996283,,
1,423.9638372,460.496926,-882.332867,0.042358053,-0.021778042,-0.020580011,,
1,411.7191473,472.2961408,-881.8875965,0.042362987,-0.021204217,-0.02115877,,
1,399.3733998,483.9785312,-881.2244439,0.042357537,-0.020625188,-0.021732349,,
1,386.9296664,495.5412021,-880.3435857,0.042341971,-0.020041165,-0.022300806,,
1,374.3909813,506.9813326,-879.2452356,0.042316015,-0.019452215,-0.0228638,,
1,361.7603346,518.2961807,-877.9296414,0.042279763,-0.018858507,-0.023421256,,
1,349.04075,529.4830256,-876.3971061,0.042232887,-0.018260096,-0.023972791,,
1,336.2353011,540.5391568,-874.6479927,0.042175539,-0.017657169,-0.024518369,,
1,323.3471605,551.4618383,-872.682738,0.042107551,-0.01704983,-0.025057722,,
1,310.3795615,562.2483387,-870.5018437,0.042029229,-0.016438305,-0.025590924,,
1,297.3357877,572.8959383,-868.1058738,0.041940509,-0.015822725,-0.026117784,,
1,284.2191056,583.4019791,-865.4954369,0.041841676,-0.015203307,-0.026638368,,
1,271.0327629,593.7638654,-862.6711847,0.041732576,-0.014580158,-0.027152418,,
1,257.7799625,603.9790817,-859.6338048,0.041613357,-0.013953459,-0.027659898,,
1,244.4639094,614.0451585,-856.3840327,0.041483782,-0.013323295,-0.028160487,,
1,231.0878213,623.9596641,-852.9226544,0.041343978,-0.012689846,-0.028654132,,
1,217.6549773,633.7201697,-849.2505202,0.041193784,-0.012053219,-0.029140565,,
1,204.1687035,643.3242601,-845.368541,0.041033435,-0.011413624,-0.029619811,,
1,190.6323794,652.76953,-841.277691,0.040862877,-0.010771194,-0.030091682,,
1,177.04939,662.0536188,-836.9789945,0.040682382,-0.01012615,-0.030556232,,
1,163.4231183,671.1742162,-832.4735243,0.040491876,-0.009478617,-0.031013259,,
1,149.7569132,680.1290851,-827.7623922,0.040291548,-0.008828791,-0.031462757,,
1,136.0541121,688.9160443,-822.8467544,0.040081248,-0.008176779,-0.031904469,,
1,122.3180426,697.5329674,-817.727812,0.03986111,-0.007522762,-0.032338348,,
1,108.5520612,705.977754,-812.4068213,0.039631004,-0.006866855,-0.03276415,,
1,94.75955154,714.2483316,-806.8850931,0.039391121,-0.006209255,-0.033181866,,
1,80.94393944,722.3426444,-801.1639979,0.039141415,-0.005550097,-0.033591318,,
1,67.10866432,730.258675,-795.2449573,0.038882132,-0.004889594,-0.033992538,,
1,53.25717335,737.9944483,-789.1294436,0.038613247,-0.004227883,-0.034385364,,
1,39.39289135,745.5480531,-782.8189703,0.038334971,-0.003565166,-0.034769805,,
1,25.51922849,752.9176361,-776.3150944,0.03804723,-0.002901568,-0.035145662,,
1,11.63957402,760.1014061,-769.6194138,0.037750177,-0.002237272,-0.035512904,,
1,-2.242677233,767.0976144,-762.7335747,0.037443725,-0.001572402,-0.035871324,,
1,-16.12412299,773.904553,-755.6592714,0.037128047,-0.000907146,-0.036220901,,
1,-30.00133549,780.5205417,-748.3982515,0.03680311,-0.00024164,-0.03656147,,
1,-43.87087636,786.9439392,-740.9523119,0.036469133,0.000423914,-0.036893047,,
1,-57.72929759,793.1731434,-733.3232987,0.036126125,0.001089372,-0.037215496,,
1,-71.57316564,799.2066091,-725.5131001,0.0357743,0.001754535,-0.037528835,,
1,-85.39906091,805.042847,-717.5236465,0.035413645,0.002419267,-0.037832912,,
1,-99.20358869,810.6804313,-709.3569068,0.035044332,0.003083383,-0.038127715,,
1,-112.9833636,816.1179879,-701.0148922,0.034666324,0.003746752,-0.038413076,,
1,-126.7350086,821.3541935,-692.4996565,0.034279789,0.004409191,-0.03868898,,
1,-140.4551385,826.387763,-683.8132997,0.033884714,0.005070566,-0.03895528,,
1,-154.1403663,831.2174542,-674.9579668,0.033481303,0.005730684,-0.039211987,,
1,-167.7872999,835.8420657,-665.9358484,0.033069583,0.006389402,-0.039458984,,
1,-181.3925589,840.2604482,-656.7491755,0.032649767,0.007046527,-0.039696294,,
1,-194.9527766,844.471506,-647.4002192,0.032221885,0.007701917,-0.039923803,,
1,-208.4646119,848.4742054,-637.8912869,0.031786125,0.00835539,-0.040141516,,
1,-221.9247418,852.2675681,-628.2247232,0.031342495,0.009006811,-0.040349306,,
1,-235.3298632,855.8506728,-618.40291,0.030891166,0.009656003,-0.04054717,,
1,-248.6766795,859.2226444,-608.4282689,0.030432157,0.010302831,-0.040734987,,
1,-261.961903,862.382656,-598.3032604,0.029965655,0.010947114,-0.040912769,,
1,-275.1822496,865.3299245,-588.0303858,0.02949171,0.011588711,-0.041080421,,
1,-288.3344489,868.0637174,-577.6121829,0.029010529,0.01222744,-0.041237968,,
1,-301.4152453,870.5833541,-567.0512267,0.02852217,0.012863159,-0.041385328,,
1,-314.4214097,872.8882129,-556.3501245,0.028026831,0.013495691,-0.041522522,,
1,-327.3497365,874.977729,-545.5115172,0.027524559,0.014124901,-0.04164946,,
1,-340.1970471,876.8513964,-534.5380774,0.027015535,0.014750619,-0.041766154,,
1,-352.9601813,878.5087609,-523.432511,0.026499804,0.015372711,-0.041872515,,
1,-365.6359985,879.9494205,-512.1975568,0.025977552,0.015991008,-0.04196856,,
1,-378.2213708,881.1730207,-500.8359879,0.025448844,0.016605375,-0.042054218,,
1,-390.7131895,882.1792577,-489.3506095,0.024913882,0.01721564,-0.042129522,,
1,-403.1083647,882.9678785,-477.7442585,0.024372748,0.017821668,-0.042194415,,
1,-415.4038341,883.5386869,-466.0198008,0.023825642,0.018423289,-0.042248931,,
1,-427.596563,883.8915423,-454.1801305,0.023272643,0.019020372,-0.042293015,,
1,-439.6835487,884.0263628,-442.2281685,0.022713938,0.019612756,-0.042326694,,
1,-451.6618156,883.9431209,-430.166863,0.022149601,0.020200311,-0.042349913,,
1,-463.5284163,883.641844,-417.9991886,0.021579818,0.020782881,-0.042362699,,
1,-475.2804258,883.1226092,-405.7281475,0.021004672,0.021360337,-0.042365009,,
1,-486.9149448,882.3855456,-393.356768,0.020424361,0.021932521,-0.042356881,,
1,-498.4290982,881.4308326,-380.8881047,0.019838982,0.022499304,-0.042338285,,
1,-509.8200415,880.2587039,-368.3252358,0.019248737,0.023060531,-0.042309268,,
1,-521.0849612,878.8694473,-355.6712627,0.018653728,0.023616076,-0.042269804,,
1,-532.2210798,877.2634081,-342.9293079,0.018054148,0.024165789,-0.042219937,,
1,-543.2256532,875.4409857,-330.1025152,0.017450093,0.02470955,-0.042159642,,
1,-554.0959722,873.4026351,-317.1940486,0.016841752,0.025247212,-0.042088963,,
1,-564.8293588,871.1488628,-304.2070927,0.016229225,0.025778656,-0.042007882,,
1,-575.4231669,868.680227,-291.1448518,0.015612708,0.026303741,-0.041916448,,
1,-585.874781,865.9973364,-278.01055,0.014992311,0.026822346,-0.041814657,,
1,-596.1816204,863.1008519,-264.8074291,0.014368235,0.027334332,-0.041702567,,
1,-606.3411389,859.9914868,-251.5387485,0.013740597,0.027839582,-0.041580178,,
1,-616.3508296,856.6700087,-238.2077826,0.013109593,0.02833796,-0.041447553,,
1,-626.208224,853.1372388,-224.8178211,0.012475339,0.028829355,-0.041304694,,
1,-635.9108939,849.3940521,-211.3721674,0.011838025,0.029313635,-0.041151661,,
1,-645.4564487,845.4413753,-197.8741387,0.011197768,0.029790694,-0.040988462,,
1,-654.8425361,841.2801864,-184.3270652,0.010554759,0.030260403,-0.040815163,,
1,-664.0668407,836.9115129,-170.7342899,0.009909122,0.030722657,-0.040631779,,
1,-673.1270858,832.3364326,-157.0991673,0.009261053,0.03117733,-0.040438384,,
1,-682.0210338,827.5560734,-143.4250629,0.008610682,0.031624321,-0.040235003,,
1,-690.7464893,822.5716145,-129.7153513,0.007958204,0.032063507,-0.040021712,,
1,-699.3012993,817.3842864,-115.9734159,0.007303749,0.032494791,-0.03979854,,
1,-707.683355,811.9953707,-102.2026472,0.006647508,0.032918057,-0.039565565,,
1,-715.8905908,806.4061995,-88.40644299,0.005989609,0.033333211,-0.03932282,,
1,-723.9209843,800.6181542,-74.58820691,0.005330243,0.033740142,-0.039070385,,
1,-731.7725554,794.6326644,-60.75134857,0.004669541,0.034138758,-0.038808299,,
1,-739.4433674,788.4512075,-46.89928234,0.004007696,0.034528952,-0.038536649,,
1,-746.9315264,782.0753083,-33.03542677,0.003344845,0.034910637,-0.038255482,,
1,-754.2351841,775.5065399,-19.16320324,0.002681182,0.035283709,-0.03796489,,
1,-761.3525376,768.7465228,-5.286035213,0.002016843,0.035648083,-0.037664926,,
1,-768.2818316,761.7969259,8.592653077,0.001352021,0.036003663,-0.037355683,,
1,-775.0213578,754.6594654,22.46943717,0.00068685,0.036350368,-0.037037218,,
1,-781.5694553,747.3359043,36.34089332,2.15E-05,0.036688106,-0.036709626,,
1,-787.9245101,739.828051,50.20359894,-0.000643833,0.037016802,-0.036372968,,
1,-794.0849552,732.137759,64.05413351,-0.001309021,0.037336367,-0.036027346,,
1,-800.0492702,724.2669259,77.88907918,-0.001973901,0.037646729,-0.035672828,,
1,-805.8159832,716.2174938,91.70502188,-0.002638286,0.037947805,-0.035309519,,
1,-811.3836706,707.9914484,105.4985521,-0.003302033,0.038239526,-0.034937493,,
1,-816.7509587,699.59082,119.2662662,-0.003964955,0.038521814,-0.034556859,,
1,-821.9165238,691.017682,133.004767,-0.004626911,0.038794606,-0.034167695,,
1,-826.8790927,682.2741509,146.7106646,-0.005287717,0.039057828,-0.033770111,,
1,-831.6374423,673.3623854,160.3805774,-0.005947233,0.039311423,-0.03336419,,
1,-836.1903998,664.2845855,174.0111324,-0.006605276,0.039555321,-0.032950045,,
1,-840.5368419,655.0429914,187.5989664,-0.007261704,0.039789469,-0.032527765,,
1,-844.6756964,645.6398836,201.1407263,-0.007916334,0.040013802,-0.032097468,,
1,-848.6059415,636.0775822,214.6330706,-0.008569024,0.040228272,-0.031659248,,
1,-852.3266074,626.3584466,228.0726698,-0.009219592,0.040432818,-0.031213226,,
1,-855.8367761,616.4848752,241.4562076,-0.009867897,0.040627397,-0.0307595,,
1,-859.1355823,606.4593051,254.7803817,-0.01051376,0.040811955,-0.030298194,,
1,-862.222213,596.2842108,268.0419046,-0.011157041,0.040986451,-0.02982941,,
1,-865.0959077,585.9621038,281.2375041,-0.011797566,0.041150839,-0.029353273,,
1,-867.7559579,575.4955316,294.3639243,-0.012435192,0.041305081,-0.028869889,,
1,-870.2017076,564.8870772,307.4179263,-0.013069746,0.041449137,-0.028379391,,
1,-872.4325531,554.139358,320.3962888,-0.013701088,0.041582974,-0.027881886,,
1,-874.4479439,543.2550261,333.2958095,-0.014329044,0.041706555,-0.027377511,,
1,-876.2473826,532.2367671,346.1133051,-0.014953475,0.041819853,-0.026866378,,
1,-877.8304256,521.0873,358.8456131,-0.015574212,0.041922838,-0.026348625,,
1,-879.1966829,509.8093766,371.4895918,-0.016191117,0.042015486,-0.025824369,,
1,-880.3458181,498.4057801,384.0421214,-0.016804023,0.042097772,-0.025293749,,
1,-881.2775484,486.879325,396.5001048,-0.017412795,0.042169679,-0.024756884,,
