Output (S),Ia,Ib,Ic,Va,Vb,Vc,,
1,662.3910119,70.7726021,-31.41056156,-0.292635698,0.214903199,0.077732499,,
1,671.3573299,70.73965268,-30.79705485,-0.288724613,0.205978106,0.082746507,,
1,680.1579984,70.68924932,-30.17594941,-0.284742336,0.197002149,0.087740187,,
1,688.7908461,70.62140444,-29.54739859,-0.280689756,0.187977627,0.092712129,,
1,697.2537429,70.53613479,-28.91155737,-0.276567966,0.178906682,0.097661284,,
1,705.5446007,70.43346139,-28.26858273,-0.272377889,0.169791636,0.102586253,,
1,713.6613738,70.31340959,-27.61863323,-0.268120654,0.160634656,0.107485998,,
1,721.6020597,70.17600901,-26.96186932,-0.263797216,0.151438082,0.112359134,,
1,729.3646989,70.02129354,-26.29845296,-0.259408737,0.142204103,0.117204634,,
1,736.9473762,69.84930137,-25.62854793,-0.254956205,0.132935077,0.122021128,,
1,744.3482207,69.66007492,-24.95231942,-0.250440812,0.123633211,0.126807601,,
1,751.5654063,69.45366088,-24.26993438,-0.24586358,0.114300881,0.131562698,,
1,758.5971523,69.23011019,-23.58156108,-0.24122573,0.104940309,0.136285421,,
1,765.4417237,68.98947801,-22.88736946,-0.236528314,0.095553884,0.14097443,,
1,772.0974316,68.73182369,-22.18753071,-0.231772585,0.086143843,0.145628742,,
1,778.562634,68.45721083,-21.4822176,-0.226959622,0.076712587,0.150247034,,
1,784.8357355,68.16570716,-20.77160406,-0.222090705,0.067262364,0.154828341,,
1,790.9151885,67.85738463,-20.05586551,-0.217166945,0.057795584,0.15937136,,
1,796.7994927,67.53231929,-19.33517847,-0.212189646,0.048314505,0.163875142,,
1,802.4871966,67.19059136,-18.60972084,-0.207159947,0.038821544,0.168338403,,
1,807.9768965,66.83228515,-17.87967153,-0.20207918,0.029318965,0.172760215,,
1,813.2672381,66.45748907,-17.14521075,-0.196948506,0.019809192,0.177139314,,
1,818.356916,66.0662956,-16.40651965,-0.191769282,0.010294491,0.181474791,,
1,823.2446744,65.65880124,-15.66378055,-0.186542697,0.00077729,0.185765407,,
1,827.9293073,65.23510656,-14.91717665,-0.18127013,-0.008740142,0.190010272,,
1,832.4096589,64.79531608,-14.16689223,-0.175952791,-0.018255379,0.19420817,,
1,836.6846237,64.33953832,-13.41311233,-0.170592083,-0.02776615,0.198358233,,
1,840.7531469,63.86788574,-12.65602303,-0.165189238,-0.037270032,0.20245927,,
1,844.6142246,63.3804747,-11.89581103,-0.159745679,-0.046764756,0.206510435,,
1,848.2669043,62.87742548,-11.132664,-0.154262661,-0.056247903,0.210510564,,
1,851.7102845,62.35886218,-10.36677014,-0.148741624,-0.065717211,0.214458834,,
1,854.9435158,61.82491276,-9.598318516,-0.143183842,-0.075170265,0.218354107,,
1,857.9658004,61.27570896,-8.827498644,-0.137590775,-0.084604811,0.222195586,,
1,860.7763926,60.71138629,-8.054500794,-0.131963716,-0.094018443,0.225982159,,
1,863.3745988,60.13208398,-7.279515611,-0.126304139,-0.103408916,0.229713055,,
1,865.7597781,59.53794498,-6.502734394,-0.120613355,-0.112773836,0.23338719,,
1,867.9313418,58.92911587,-5.724348719,-0.114892854,-0.122110968,0.237003822,,
1,869.8887543,58.30574687,-4.944550724,-0.10914396,-0.131417934,0.240561895,,
1,871.6315325,57.6679918,-4.16353273,-0.10336818,-0.140692512,0.244060692,,
1,873.1592465,57.016008,-3.381487524,-0.097566852,-0.149932339,0.247499191,,
1,874.4715192,56.34995635,-2.598607982,-0.091741492,-0.15913521,0.250876702,,
1,875.568027,55.67000118,-1.815087349,-0.085893453,-0.168298779,0.254192232,,
1,876.4484992,54.97631026,-1.031118868,-0.080024264,-0.17742086,0.257445124,,
1,877.1127186,54.26905476,-0.246896049,-0.074135286,-0.186499128,0.260634414,,
1,877.5605213,53.54840916,0.537387689,-0.068228059,-0.195531417,0.263759476,,
1,877.7917969,52.81455129,1.32153876,-0.062303954,-0.204515425,0.266819379,,
1,877.8064882,52.06766221,2.105363762,-0.056364518,-0.213449008,0.269813527,,
1,877.6045916,51.3079262,2.888669221,-0.050411133,-0.22232989,0.272741022,,
1,877.186157,50.53553073,3.671261946,-0.04444535,-0.231155951,0.275601302,,
1,876.5512876,49.75066635,4.452948765,-0.038468559,-0.239924942,0.278393501,,
1,875.70014,48.95352674,5.233536888,-0.032482318,-0.248634771,0.281117089,,
1,874.6329242,48.14430856,6.012833637,-0.026488019,-0.257283217,0.283771236,,
1,873.3499036,47.32321149,6.79064681,-0.020487226,-0.265868218,0.286355445,,
1,871.8513947,46.49043811,7.566784417,-0.014481337,-0.274387584,0.288868921,,
1,870.1377672,45.6461939,8.341055033,-0.008471914,-0.282839285,0.2913112,,
1,868.209444,44.79068717,9.113267543,-0.00246036,-0.291221164,0.293681524,,
1,866.0669008,43.924129,9.88323149,0.003551761,-0.299531225,0.295979463,,
1,863.7106663,43.04673319,10.65075682,0.009563048,-0.307767344,0.298204297,,
1,861.1413219,42.15871624,11.41565424,0.015571934,-0.315927562,0.300355628,,
1,858.3595014,41.26029724,12.17773494,0.02157702,-0.324009795,0.302432775,,
1,855.3658913,40.35169787,12.93681096,0.027576742,-0.332012118,0.304435376,,
1,852.1612301,39.43314232,13.69269494,0.033569701,-0.339932487,0.306362786,,
1,848.7463087,38.50485722,14.44520046,0.039554337,-0.347769017,0.30821468,,
1,845.1219695,37.5670716,15.19414176,0.045529255,-0.355519706,0.309990451,,
1,841.2891068,36.62001687,15.93933413,0.0514929,-0.363182711,0.311689811,,
1,837.2486663,35.66392668,16.68059364,0.05744388,-0.370756071,0.313312191,,
1,833.0016449,34.69903694,17.41773745,0.063380647,-0.378237987,0.314857339,,
1,828.5490906,33.72558572,18.15058363,0.069301817,-0.385626544,0.316324727,,
1,823.8921019,32.74381321,18.87895141,0.075205849,-0.392919988,0.317714139,,
1,819.0318278,31.75396164,19.60266103,0.081091364,-0.40011645,0.319025085,,
1,813.9694676,30.75627525,20.32153397,0.086956833,-0.407214224,0.32025739,,
1,808.7062703,29.75100019,21.03539281,0.092800887,-0.414211489,0.321410602,,
1,803.2435345,28.73838451,21.74406148,0.098622005,-0.421106589,0.322484584,,
1,797.5826081,27.71867805,22.44736504,0.104418828,-0.427897752,0.323478923,,
1,791.7248877,26.69213241,23.14513006,0.11018985,-0.434583372,0.324393522,,
1,785.6718189,25.65900087,23.83718428,0.115933724,-0.441161731,0.325228007,,
1,779.4248949,24.61953835,24.52335703,0.121648954,-0.447631274,0.325982319,,
1,772.9856573,23.57400131,25.20347894,0.127334209,-0.453990337,0.326656128,,
1,766.3556946,22.52264773,25.87738226,0.132988008,-0.460237418,0.32724941,,
1,759.5366428,21.46573701,26.54490064,0.138609034,-0.466370909,0.327761875,,
1,752.5301845,20.40352993,27.20586947,0.144195822,-0.472389363,0.328193542,,
1,745.3380482,19.33628857,27.86012558,0.14974707,-0.478291229,0.328544159,,
1,737.9620086,18.26427627,28.50750761,0.155261333,-0.484075117,0.328813783,,
1,730.4038856,17.18775751,29.14785577,0.160737327,-0.489739533,0.329002206,,
1,722.6655441,16.10699792,29.78101213,0.166173624,-0.495283147,0.329109523,,
1,714.7488933,15.02226415,30.4068204,0.171568958,-0.500704524,0.329135566,,
1,706.6558867,13.93382386,31.02512623,0.176921923,-0.506002392,0.329080469,,
1,698.3885209,12.84194558,31.635777,0.182231274,-0.51117538,0.328944106,,
1,689.9488359,11.74689874,32.23862211,0.187495624,-0.516222275,0.32872665,,
1,681.338914,10.64895352,32.83351275,0.192713751,-0.521141767,0.328428015,,
1,672.5608796,9.548380814,33.4203022,0.197884293,-0.525932708,0.328048415,,
1,663.6168986,8.445452174,33.99884562,0.203006047,-0.53059385,0.327587803,,
1,654.5091776,7.340439735,34.56900033,0.208077676,-0.535124108,0.327046433,,
1,645.239964,6.233616138,35.13062558,0.213098002,-0.539522301,0.326424299,,
1,635.8115448,5.125254478,35.68358286,0.218065713,-0.543787406,0.325721693,,
1,626.2262462,4.015628225,36.22773569,0.222979658,-0.547918308,0.324938651,,
1,616.4864334,2.905011164,36.76294985,0.227838549,-0.551914052,0.324075503,,
1,606.5945094,1.793677322,37.28909323,0.232641262,-0.555773587,0.323132325,,
1,596.552915,0.681900905,37.80603608,0.237386538,-0.559496025,0.322109486,,
1,586.3641278,-0.430043775,38.31365079,0.24207328,-0.563080384,0.321007103,,
1,576.0306616,-1.541882359,38.81181216,0.246700258,-0.566525842,0.319825584,,
1,565.5550661,-2.653340521,39.30039723,0.251266404,-0.569831488,0.318565084,,
1,554.9399261,-3.764144023,39.7792855,0.255770517,-0.572996568,0.31722605,,
1,544.1878606,-4.874018792,40.24835876,0.26021156,-0.576020237,0.315808677,,
1,533.3015225,-5.982690982,40.70750133,0.264588364,-0.578901814,0.31431345,,
1,522.283598,-7.089887046,41.15659986,0.268899921,-0.581640524,0.312740603,,
1,511.1368054,-8.195333799,41.5955436,0.273145097,-0.584235755,0.311090658,,
1,499.8638951,-9.298758489,42.0242242,0.277322914,-0.586686802,0.309363889,,
1,488.4676486,-10.39988886,42.44253593,0.281432271,-0.588993125,0.307560854,,
1,476.9508776,-11.49845323,42.85037554,0.285472224,-0.591154091,0.305681867,,
1,465.3164238,-12.59418054,43.24764244,0.289441707,-0.59316923,0.303727523,,
1,453.5671578,-13.68680044,43.63423857,0.293339811,-0.595037982,0.301698172,,
1,441.7059785,-14.77604334,44.01006859,0.297165503,-0.596759949,0.299594446,,
1,429.7358126,-15.86164049,44.37503971,0.300917909,-0.598334643,0.297416734,,
1,417.6596134,-16.94332402,44.72906194,0.304596034,-0.599761737,0.295165703,,
1,405.4803607,-18.02082706,45.07204788,0.30819904,-0.601040819,0.292841779,,
1,393.2010593,-19.09388374,45.40391295,0.311725968,-0.602171633,0.290445665,,
1,380.8247392,-20.1622293,45.72457521,0.315176018,-0.603153841,0.287977823,,
1,368.3544539,-21.22560015,46.03395561,0.318548269,-0.603987259,0.28543899,,
1,355.7932803,-22.28373391,46.33197775,0.321841958,-0.604671622,0.282829664,,
1,343.1443176,-23.33636951,46.61856815,0.325056204,-0.605206821,0.280150618,,
1,330.4106869,-24.38324722,46.89365605,0.328190281,-0.605592665,0.277402384,,
1,317.59553,-25.42410875,47.15717363,0.331243349,-0.605829118,0.274585769,,
1,304.7020088,-26.45869727,47.40905581,0.334214723,-0.605916062,0.271701339,,
1,291.7333045,-27.48675751,47.64924051,0.337103601,-0.605853535,0.268749934,,
1,278.6926171,-28.50803582,47.8776684,0.339909338,-0.605641493,0.265732155,,
1,265.5831641,-29.52228021,48.09428317,0.342631174,-0.605280047,0.262648873,,
1,252.4081801,-30.52924044,48.29903133,0.345268505,-0.604769228,0.259500723,,
1,239.1709157,-31.52866805,48.49186242,0.347820614,-0.604109221,0.256288607,,
1,225.8746372,-32.52031644,48.67272879,0.350286937,-0.603300129,0.253013192,,
1,212.5226252,-33.50394095,48.84158589,0.3526668,-0.602342212,0.249675412,,
1,199.118174,-34.47929887,48.99839198,0.354959681,-0.601235646,0.246275965,,
1,185.664591,-35.44614956,49.14310844,0.357164948,-0.599980763,0.242815815,,
1,172.1651957,-36.40425445,49.27569951,0.359282124,-0.598577816,0.239295691,,
1,158.6233189,-37.35337715,49.39613252,0.361310621,-0.597027207,0.235716586,,
1,145.0423018,-38.29328348,49.5043777,0.363250002,-0.595329261,0.232079259,,
1,131.4254953,-39.22374152,49.60040841,0.365099726,-0.593484456,0.22838473,,
1,117.7762592,-40.14452171,49.68420088,0.366859399,-0.591493189,0.22463379,,
1,104.0979612,-41.05539685,49.75573452,0.368528524,-0.589356008,0.220827484,,
1,90.39397625,-41.95614221,49.81499159,0.370106752,-0.587073384,0.216966631,,
1,76.66768555,-42.84653552,49.86195756,0.371593631,-0.584645936,0.213052305,,
1,62.92247593,-43.72635711,49.89662075,0.372988857,-0.582074208,0.209085351,,
1,49.16173873,-44.59538989,49.9189727,0.374292023,-0.57935889,0.205066867,,
1,35.38886929,-45.45341943,49.92900781,0.37550287,-0.576500596,0.200997726,,
1,21.60726579,-46.30023404,49.92672367,0.376621036,-0.573500086,0.19687905,,
1,7.820328684,-47.13562477,49.91212079,0.377646309,-0.570358047,0.192711737,,
1,-5.968540354,-47.95938551,49.88520283,0.378578373,-0.567075307,0.188496934,,
1,-19.75593907,-48.771313,49.84597637,0.37941706,-0.563652623,0.184235563,,
1,-33.5384657,-49.57120691,49.79445115,0.3801621,-0.560090893,0.179928793,,
1,-47.31271953,-50.35886988,49.73063983,0.380813374,-0.556390942,0.175577568,,
1,-61.07530206,-51.13410757,49.6545582,0.381370657,-0.552553737,0.17118308,,
1,-74.82281749,-51.8967287,49.56622498,0.381833874,-0.54858017,0.166746297,,
1,-88.5518739,-52.64654509,49.46566202,0.382202848,-0.544471277,0.162268429,,
1,-102.2590838,-53.38337176,49.35289408,0.382477552,-0.540228016,0.157750464,,
1,-115.9410652,-54.10702689,49.22794904,0.382657855,-0.53585149,0.153193635,,
1,-129.5944422,-54.81733194,49.09085767,0.382743774,-0.531342723,0.148598949,,
1,-143.2158461,-55.51411164,48.94165385,0.382735226,-0.526702881,0.143967655,,
1,-156.8019159,-56.19719408,48.78037434,0.382632276,-0.521933057,0.139300781,,
1,-170.3492996,-56.86641072,48.60705899,0.382434887,-0.517034481,0.134599594,,
1,-183.8546545,-57.52159644,48.4217505,0.382143169,-0.512008307,0.129865138,,
1,-197.3146484,-58.16258958,48.22449466,0.381757133,-0.50685583,0.125098697,,
1,-210.7259603,-58.78923198,48.01534008,0.381276936,-0.501578267,0.120301331,,
1,-224.085281,-59.40136904,47.79433842,0.380702634,-0.496176973,0.11547434,,
1,-237.3893143,-59.99884971,47.56154414,0.38003443,-0.490653229,0.110618799,,
1,-250.6347778,-60.58152657,47.31701476,0.379272429,-0.48500845,0.105736021,,
1,-263.8184033,-61.14925587,47.06081054,0.378416879,-0.479243976,0.100827097,,
1,-276.9369379,-61.70189751,46.79299476,0.377467931,-0.473361282,0.095893351,,
1,-289.9871448,-62.23931515,46.51363343,0.376425879,-0.467361767,0.090935888,,
1,-302.965804,-62.76137618,46.22279555,0.37529092,-0.461246963,0.085956043,,
1,-315.8697134,-63.2679518,45.92055281,0.374063394,-0.455018328,0.080954933,,
1,-328.695689,-63.75891701,45.60697985,0.372743545,-0.448677449,0.075933904,,
1,-341.4405662,-64.23415068,45.28215399,0.371331757,-0.44222584,0.070894084,,
1,-354.1012004,-64.69353554,44.94615541,0.369828319,-0.435665145,0.065836826,,
1,-366.6744678,-65.13695826,44.59906697,0.368233662,-0.42899693,0.060763268,,
1,-379.1572662,-65.56430942,44.24097437,0.36654812,-0.422222892,0.055674771,,
1,-391.5465155,-65.97548358,43.8719659,0.364772168,-0.415344651,0.050572483,,
1,-403.8391589,-66.3703793,43.49213266,0.362906185,-0.408363955,0.04545777,,
1,-416.0321635,-66.74889913,43.10156832,0.36095069,-0.401282477,0.040331787,,
1,-428.1225207,-67.11094968,42.7003693,0.358906108,-0.394102013,0.035195905,,
1,-440.1072474,-67.45644163,42.28863453,0.356773,-0.386824285,0.030051285,,
1,-451.9833866,-67.78528972,41.86646566,0.354551836,-0.37945114,0.024899304,,
1,-463.748008,-68.09741282,41.4339668,0.352243221,-0.371984345,0.019741124,,
1,-475.398209,-68.39273391,40.99124471,0.349847667,-0.364425794,0.014578127,,
1,-486.9311148,-68.67118014,40.53840857,0.347365822,-0.356777301,0.009411479,,
1,-498.3438801,-68.9326828,40.07557018,0.344798242,-0.349040803,0.004242561,,
1,-509.6336889,-69.17717736,39.60284367,0.342145618,-0.341218161,-0.000927457,,
1,-520.7977555,-69.4046035,39.12034573,0.339408547,-0.333311352,-0.006097195,,
1,-531.8333255,-69.61490511,38.62819537,0.33658776,-0.325322279,-0.011265481,,
1,-542.7376759,-69.8080303,38.12651406,0.333683898,-0.317252963,-0.016430935,,
1,-553.5081162,-69.98393142,37.61542553,0.330697733,-0.309105344,-0.021592389,,
1,-564.1419891,-70.14256506,37.09505595,0.327629946,-0.300881483,-0.026748464,,
1,-574.6366708,-70.28389209,36.56553365,0.32448135,-0.292583359,-0.031897991,,
1,-584.9895718,-70.40787763,36.02698933,0.321252666,-0.284213069,-0.037039597,,
1,-595.1981377,-70.5144911,35.47955583,0.317944745,-0.27577263,-0.042172116,,
1,-605.2598499,-70.60370618,34.92336826,0.31455835,-0.267264171,-0.047294179,,
1,-615.1722255,-70.67550088,34.35856381,0.31109437,-0.258689746,-0.052404625,,
1,-624.932819,-70.72985746,33.78528187,0.307553606,-0.250051516,-0.05750209,,
1,-634.539222,-70.76676253,33.20366386,0.303936985,-0.241351566,-0.062585419,,
1,-643.9890643,-70.78620697,32.61385332,0.300245346,-0.23259209,-0.067653256,,
1,-653.2800143,-70.78818598,32.01599573,0.296479653,-0.223775202,-0.072704451,,
1,-662.4097797,-70.77269909,31.41023866,0.292640783,-0.214903124,-0.077737658,,
1,-671.3761076,-70.73975011,30.79673152,0.288729735,-0.205977999,-0.082751736,,
1,-680.176786,-70.68934716,30.17562573,0.28474742,-0.197002075,-0.087745346,,
1,-688.8096433,-70.62150269,29.54707448,0.280694877,-0.18797752,-0.092717357,,
1,-697.2725494,-70.53623344,28.91123292,0.27657305,-0.178906608,-0.097666442,,
1,-705.5634164,-70.43356044,28.26825788,0.27238301,-0.169791529,-0.10259148,,
1,-713.6801985,-70.31350903,27.61830805,0.268125737,-0.160634581,-0.107491156,,
1,-721.6208931,-70.17610883,26.96154375,0.263802336,-0.151437976,-0.11236436,,
1,-729.3835408,-70.02139374,26.29812708,0.259413819,-0.142204028,-0.117209791,,
1,-736.9662265,-69.84940193,25.62822167,0.254961323,-0.132934971,-0.122026353,,
1,-744.3670792,-69.66017584,24.95199286,0.250445894,-0.123633137,-0.126812757,,
1,-751.5842727,-69.45376215,24.26960746,0.245868698,-0.114300775,-0.131567923,,
1,-758.6160265,-69.23021181,23.58123387,0.241230811,-0.104940234,-0.136290577,,
1,-765.4606055,-68.98957996,22.8870419,0.236533432,-0.095553778,-0.140979654,,
1,-772.1163209,-68.73192598,22.18720288,0.231777665,-0.086143768,-0.145633897,,
1,-778.5815305,-68.45731344,21.48188944,0.226964738,-0.076712481,-0.150252257,,
1,-784.8546392,-68.1658101,20.77127563,0.222095785,-0.067262289,-0.154833496,,
1,-790.934099,-67.85748788,20.05553677,0.21717206,-0.057795478,-0.159376582,,
1,-796.8184101,-67.53242285,19.33484948,0.212194726,-0.04831443,-0.163880296,,
1,-802.5061205,-67.19069522,18.60939154,0.207165062,-0.038821438,-0.168343625,,
1,-807.995827,-66.83238931,17.87934199,0.202084259,-0.02931889,-0.172765369,,
1,-813.2861749,-66.45759352,17.14488092,0.19695362,-0.019809085,-0.177144535,,
1,-818.375859,-66.06640033,16.40618958,0.191774361,-0.010294416,-0.181479945,,
1,-823.2636234,-65.65890626,15.6634502,0.186547811,-0.000777184,-0.185770627,,
1,-827.9482623,-65.23521185,14.91684608,0.181275208,0.008740218,-0.190015426,,
1,-832.4286196,-64.79542164,14.16656138,0.175957904,0.018255485,-0.194213389,,
1,-836.7035901,-64.33964415,13.41278128,0.170597161,0.027766225,-0.198363386,,
1,-840.7721188,-63.86799183,12.65569171,0.165194351,0.037270137,-0.202464488,,
1,-844.6332019,-63.38058104,11.89547951,0.159750757,0.046764831,-0.206515588,,
1,-848.2858868,-62.87753207,11.13233222,0.154267773,0.056248009,-0.210515782,,
1,-851.7292722,-62.35896902,10.36643818,0.148746701,0.065717286,-0.214463987,,
1,-854.9625086,-61.82501984,9.597986306,0.143188954,0.075170371,-0.218359324,,
1,-857.9847981,-61.27581627,8.827166254,0.137595852,0.084604886,-0.222200738,,
1,-860.795395,-60.71149384,8.054168165,0.131968827,0.094018548,-0.225987375,,
1,-863.3936059,-60.13219176,7.279182813,0.126309216,0.103408991,-0.229718207,,
1,-865.7787898,-59.53805298,6.502401365,0.120618465,0.112773941,-0.233392406,,
1,-867.9503581,-58.92922409,5.724015529,0.11489793,0.122111044,-0.237008974,,
1,-869.9077749,-58.30585531,4.944217312,0.10914907,0.131418039,-0.24056711,,
1,-871.6505574,-57.66810044,4.163199164,0.103373256,0.140692588,-0.244065844,,
1,-873.1782755,-57.01611685,3.381153744,0.097571961,0.149932444,-0.247504405,,
1,-874.4905524,-56.35006541,2.598274056,0.091746568,0.159135286,-0.250881854,,
1,-875.5870641,-55.67011044,1.814753218,0.085898563,0.168298884,-0.254197446,,
1,-876.4675402,-54.97641972,1.030784597,0.08002934,0.177420936,-0.257450275,,
1,-877.1317634,-54.2691644,0.246561581,0.074140395,0.186499233,-0.260639628,,
1,-877.5795699,-53.548519,-0.537722291,0.068233134,0.195531493,-0.263764627,,
1,-877.8108491,-52.81466131,-1.321873551,0.062309062,0.20451553,-0.266824592,,
1,-877.825544,-52.06777241,-2.10569868,0.056369594,0.213449084,-0.269818678,,
1,-877.6236509,-51.30803659,-2.889004322,0.050416241,0.222329994,-0.272746235,,
1,-877.2052197,-50.53564128,-3.671597167,0.044450426,0.231156027,-0.275606453,,
1,-876.5703536,-49.75077708,-4.453284163,0.038473667,0.239925046,-0.278398713,,
1,-875.7192092,-48.95363763,-5.233872399,0.032487393,0.248634847,-0.28112224,,
1,-874.6519966,-48.14441963,-6.013169319,0.026493127,0.257283321,-0.283776448,,
1,-873.3689791,-47.32332272,-6.7909826,0.020492301,0.265868294,-0.286360595,,
1,-871.8704732,-46.4905495,-7.567120371,0.014486444,0.274387689,-0.288874132,,
1,-870.1568487,-45.64630545,-8.341391089,0.008476989,0.282839362,-0.291316351,,
1,-868.2285284,-44.79079887,-9.113603757,0.002465466,0.291221269,-0.293686735,,
1,-866.085988,-43.92424085,-9.8835678,-0.003546687,0.299531301,-0.295984614,,
1,-863.7297563,-43.04684519,-10.65109328,-0.009557941,0.307767448,-0.298209507,,
1,-861.1604145,-42.15882838,-11.41599079,-0.01556686,0.315927639,-0.300360779,,
1,-858.3785967,-41.26040953,-12.17807164,-0.021571914,0.324009899,-0.302437985,,
1,-855.3849892,-40.35181031,-12.93714775,-0.027571668,0.332012194,-0.304440527,,
1,-852.1803305,-39.43325489,-13.69303187,-0.033564595,0.339932591,-0.306367996,,
1,-848.7654115,-38.50496992,-14.44553747,-0.039549263,0.347769094,-0.308219831,,
1,-845.1410747,-37.56718444,-15.19447891,-0.04552415,0.35551981,-0.309995661,,
1,-841.3082144,-36.62012984,-15.93967136,-0.051487826,0.363182788,-0.311694962,,
1,-837.2677762,-35.66403978,-16.68093099,-0.057438775,0.370756175,-0.3133174,,
1,-833.0207571,-34.69915017,-17.41807488,-0.063375574,0.378238064,-0.31486249,,
1,-828.5682049,-33.72569908,-18.15092118,-0.069296712,0.385626647,-0.316329935,,
1,-823.9112184,-32.74392669,-18.87928904,-0.075200775,0.392920064,-0.317719289,,
1,-819.0509464,-31.75407524,-19.60299878,-0.08108626,0.400116553,-0.319030294,,
1,-813.9885882,-30.75638896,-20.32187179,-0.08695176,0.4072143,-0.320262541,,
1,-808.7253929,-29.75111402,-21.03573074,-0.092795782,0.414211593,-0.32141581,,
1,-803.2626591,-28.73849845,-21.74439947,-0.098616931,0.421106665,-0.322489734,,
1,-797.6017345,-27.7187921,-22.44770315,-0.104413724,0.427897855,-0.323484131,,
1,-791.7440161,-26.69224657,-23.14546822,-0.110184777,0.434583449,-0.324398672,,
1,-785.690949,-25.65911514,-23.83752255,-0.11592862,0.441161834,-0.325233214,,
1,-779.4440269,-24.61965273,-24.52369536,-0.121643881,0.447631351,-0.32598747,,
1,-773.0047909,-23.57411579,-25.20381737,-0.127329106,0.45399044,-0.326661334,,
1,-766.37483,-22.52276231,-25.87772074,-0.132982935,0.460237495,-0.32725456,,
1,-759.5557799,-21.4658517,-26.54523923,-0.13860393,0.466371012,-0.327767082,,
1,-752.5493231,-20.40364472,-27.2062081,-0.144190748,0.47238944,-0.328198692,,
1,-745.3571885,-19.33640346,-27.86046431,-0.149741967,0.478291332,-0.328549365,,
1,-737.9811504,-18.26439124,-28.50784639,-0.15525626,0.484075194,-0.328818934,,
1,-730.423029,-17.18787258,-29.14819464,-0.160732224,0.489739636,-0.329007412,,
1,-722.6846889,-16.10711308,-29.78135104,-0.16616855,0.495283224,-0.329114674,,
1,-714.7680396,-15.02237941,-30.4071594,-0.171563855,0.500704627,-0.329140772,,
1,-706.6750343,-13.9339392,-31.02546527,-0.17691685,0.50600247,-0.32908562,,
1,-698.4076699,-12.84206102,-31.63611613,-0.182226171,0.511175482,-0.328949311,,
1,-689.9679863,-11.74701427,-32.23896127,-0.187490551,0.516222352,-0.328731801,,
1,-681.3580657,-10.64906913,-32.83385199,-0.192708649,0.521141869,-0.32843322,,
1,-672.5800326,-9.548496504,-33.42064148,-0.197879219,0.525932785,-0.328053566,,
1,-663.6360528,-8.445567948,-33.99918498,-0.203000944,0.530593953,-0.327593008,,
1,-654.5283331,-7.340555589,-34.56933972,-0.208072602,0.535124186,-0.327051584,,
1,-645.2591207,-6.233732073,-35.13096505,-0.2130929,0.539522403,-0.326429504,,
1,-635.8307027,-5.12537049,-35.68392236,-0.21806064,0.543787484,-0.325726844,,
1,-626.2454053,-4.015744316,-36.22807527,-0.222974556,0.547918411,-0.324943855,,
1,-616.5055935,-2.90512733,-36.76328945,-0.227833476,0.551914129,-0.324080653,,
1,-606.6136707,-1.793793563,-37.28943291,-0.23263616,0.555773689,-0.323137529,,
1,-596.5720773,-0.682017219,-37.80637578,-0.237381465,0.559496102,-0.322114637,,
1,-586.3832911,0.429927387,-38.31399056,-0.242068179,0.563080486,-0.321012307,,
1,-576.0498259,1.541765901,-38.81215195,-0.246695185,0.56652592,-0.319830735,,
1,-565.5742315,2.653223992,-39.30073709,-0.251261302,0.56983159,-0.318570288,,
1,-554.9590924,3.764027425,-39.77962538,-0.255765444,0.572996645,-0.317231201,,
1,-544.2070279,4.873902125,-40.24869871,-0.260206459,0.57602034,-0.315813881,,
1,-533.3206908,5.982574249,-40.70784129,-0.264583291,0.578901892,-0.314318601,,
1,-522.3027671,7.089770246,-41.15693989,-0.26889482,0.581640626,-0.312745806,,
1,-511.1559754,8.195216935,-41.59588365,-0.273140024,0.584235832,-0.311095809,,
1,-499.883066,9.29864156,-42.02456431,-0.277317813,0.586686904,-0.309369092,,
1,-488.4868203,10.39977187,-42.44287606,-0.281427197,0.588993203,-0.307566005,,
1,-476.9700502,11.49833618,-42.85071572,-0.285467124,0.591154193,-0.30568707,,
1,-465.3355972,12.59406343,-43.24798264,-0.289436634,0.593169308,-0.303732674,,
1,-453.586332,13.68668327,-43.63457882,-0.29333471,0.595038084,-0.301703374,,
1,-441.7251535,14.77592611,-44.01040885,-0.297160429,0.596760026,-0.299599597,,
1,-429.7549883,15.86152319,-44.37538003,-0.300912808,0.598334744,-0.297421936,,
1,-417.6787899,16.94320667,-44.72940227,-0.30459096,0.599761815,-0.295170855,,
1,-405.4995378,18.02070965,-45.07238826,-0.308193939,0.601040921,-0.292846981,,
1,-393.2202372,19.09376627,-45.40425334,-0.311720895,0.602171711,-0.290450817,,
1,-380.8439177,20.16211178,-45.72491566,-0.315170918,0.603153942,-0.287983025,,
1,-368.3736331,21.22548258,-46.03429606,-0.318543195,0.603987337,-0.285444141,,
1,-355.8124601,22.28361629,-46.33231825,-0.321836858,0.604671723,-0.282834866,,
1,-343.1634982,23.33625183,-46.61890866,-0.32505113,0.6052069,-0.28015577,,
1,-330.4298681,24.38312949,-46.89399661,-0.328185181,0.605592767,-0.277407586,,
1,-317.6147118,25.42399096,-47.15751419,-0.331238276,0.605829196,-0.27459092,,
1,-304.7211911,26.45857943,-47.40939642,-0.334209623,0.605916163,-0.27170654,,
1,-291.7524875,27.48663962,-47.64958112,-0.337098527,0.605853613,-0.268755086,,
